,player_id,datetime,minutes,predmin
0,645,2024-09-21,0,2
1,645,2024-09-30,0,3
2,645,2024-10-05,0,2
3,645,2024-10-19,0,2
4,645,2024-10-26,13,3
5,645,2024-11-02,0,13
6,645,2024-11-09,0,7
7,645,2024-11-24,0,5
8,645,2024-11-29,0,4
9,645,2024-12-04,77,2
10,645,2024-12-07,45,43
11,645,2024-12-15,0,44
12,645,2024-12-22,10,22
13,645,2024-12-26,29,27
14,645,2024-12-29,90,33
15,645,2025-01-04,45,55
16,645,2025-01-16,90,47
17,645,2025-01-19,85,65
18,645,2025-01-25,87,71
19,645,2025-02-01,90,73
20,645,2025-02-15,90,78
21,645,2025-02-22,90,74
22,645,2025-02-25,45,74
23,645,2025-03-08,0,55
24,645,2025-03-15,0,30
25,645,2025-04-02,0,18
26,645,2025-04-06,0,7
27,645,2025-04-12,0,2
28,645,2025-04-19,0,3
29,645,2025-04-26,4,2
30,645,2025-05-03,0,5
31,645,2025-05-10,90,4
32,645,2025-05-18,90,53
33,645,2023-02-04,90,63
34,645,2023-03-04,0,24
35,645,2023-03-12,0,12
36,645,2023-03-15,31,2
37,645,2023-03-18,0,29
38,645,2023-04-02,0,10
39,645,2023-04-08,0,7
40,645,2023-04-15,0,6
41,645,2023-04-21,0,3
42,645,2023-04-27,0,1
43,645,2023-04-30,0,3
44,645,2023-05-08,0,1
45,645,2023-05-13,0,3
46,645,2023-05-21,76,2
47,645,2023-05-28,90,44
48,553,2024-12-01,0,2
49,553,2024-12-04,0,2
50,553,2024-12-07,0,2
51,553,2024-12-15,0,3
52,553,2024-12-22,0,0
53,553,2024-12-26,0,4
54,553,2024-12-30,0,2
55,553,2025-01-05,0,3
56,553,2025-01-16,0,1
57,553,2025-01-19,0,2
58,553,2025-01-26,0,2
59,553,2025-02-02,0,2
60,553,2025-02-16,0,2
61,553,2025-02-22,0,2
62,553,2025-02-26,0,2
63,553,2025-03-09,0,3
64,553,2025-03-16,21,1
65,553,2025-04-01,0,21
66,553,2025-04-06,0,7
67,553,2025-04-13,54,4
68,553,2025-04-20,90,36
69,553,2025-04-27,0,57
