,player_id,datetime,minutes,predmin
0,645,2024-09-21,0,5
1,645,2024-09-30,0,5
2,645,2024-10-05,0,2
3,645,2024-10-19,0,5
4,645,2024-10-26,13,4
5,645,2024-11-02,0,15
6,645,2024-11-09,0,7
7,645,2024-11-24,0,4
8,645,2024-11-29,0,6
9,645,2024-12-04,77,4
10,645,2024-12-07,45,46
11,645,2024-12-15,0,40
12,645,2024-12-22,10,15
13,645,2024-12-26,29,24
14,645,2024-12-29,90,33
15,645,2025-01-04,45,60
16,645,2025-01-16,90,49
17,645,2025-01-19,85,65
18,645,2025-01-25,87,71
19,645,2025-02-01,90,77
20,645,2025-02-15,90,80
21,645,2025-02-22,90,73
22,645,2025-02-25,45,72
23,645,2025-03-08,0,50
24,645,2025-03-15,0,17
25,645,2025-04-02,0,16
26,645,2025-04-06,0,5
27,645,2025-04-12,0,2
28,645,2025-04-19,0,3
29,645,2025-04-26,4,2
30,645,2025-05-03,0,9
31,645,2025-05-10,90,4
32,645,2025-05-18,90,55
33,645,2023-02-04,90,64
34,645,2023-03-04,0,22
35,645,2023-03-12,0,13
36,645,2023-03-15,31,1
37,645,2023-03-18,0,26
38,645,2023-04-02,0,10
39,645,2023-04-08,0,12
40,645,2023-04-15,0,6
41,645,2023-04-21,0,8
42,645,2023-04-27,0,2
43,645,2023-04-30,0,4
44,645,2023-05-08,0,2
45,645,2023-05-13,0,4
46,645,2023-05-21,76,3
47,645,2023-05-28,90,46
48,553,2024-12-01,0,4
49,553,2024-12-04,0,1
50,553,2024-12-07,0,0
51,553,2024-12-15,0,0
52,553,2024-12-22,0,0
53,553,2024-12-26,0,8
54,553,2024-12-30,0,2
55,553,2025-01-05,0,1
56,553,2025-01-16,0,3
57,553,2025-01-19,0,2
58,553,2025-01-26,0,5
59,553,2025-02-02,0,2
60,553,2025-02-16,0,0
61,553,2025-02-22,0,5
62,553,2025-02-26,0,5
63,553,2025-03-09,0,3
64,553,2025-03-16,21,5
65,553,2025-04-01,0,15
66,553,2025-04-06,0,7
67,553,2025-04-13,54,6
68,553,2025-04-20,90,29
69,553,2025-04-27,0,55
70,553,2025-05-04,90,32
71,553,2025-05-11,90,57
72,553,2025-05-16,0,67
73,553,2024-04-07,0,26
74,553,2024-05-06,0,2
75,553,2024-05-12,0,0
76,553,2024-05-15,0,0
77,553,2024-05-19,0,0
78,101,2024-09-21,0,68
79,101,2024-09-30,90,41
80,101,2024-10-05,90,70
81,101,2024-10-19,90,76
82,101,2024-10-26,90,81
83,101,2024-11-02,90,86
84,101,2024-11-09,66,83
85,101,2024-11-23,64,72
86,101,2024-11-30,81,55
87,101,2024-12-05,0,72
88,101,2024-12-08,0,19
89,101,2024-12-16,0,13
90,101,2024-12-22,0,9
